MsgID.LOCAL_VELOCITY,0.0000000,8.1000000,3.7300000,-0.2300000
MsgID.LOCAL_POSITION,59.8970000,74.5799484,54.4617157,-4.9433689
MsgID.LOCAL_VELOCITY,59.8970000,8.1025486,3.7312884,-0.2530867
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3968313,37.7931679,4.9480000
MsgID.LOCAL_VELOCITY,0.0000000,8.0900000,3.7200000,-0.2400000
MsgID.LOCAL_POSITION,60.1470000,76.6683426,55.4116859,-4.9509058
MsgID.LOCAL_VELOCITY,60.1470000,8.0982037,3.7218120,-0.2617488
MsgID.GLOBAL_POSITION,0.0000000,-122.3968211,37.7931866,4.9550000
MsgID.LOCAL_VELOCITY,0.0000000,8.0600000,3.7000000,-0.1300000
MsgID.LOCAL_POSITION,60.3980000,78.7626572,56.3234138,-4.9548540
MsgID.LOCAL_VELOCITY,60.3980000,8.0687056,3.7064571,-0.1554895
MsgID.GLOBAL_POSITION,0.0000000,-122.3968113,37.7932055,4.9560000
MsgID.LOCAL_VELOCITY,0.0000000,8.0600000,3.7000000,-0.1500000
MsgID.LOCAL_POSITION,60.6480000,80.8856812,57.1910629,-4.9570146
MsgID.LOCAL_VELOCITY,60.6480000,8.0595732,3.7036126,-0.1131094
MsgID.GLOBAL_POSITION,0.0000000,-122.3968000,37.7932212,4.9580000
MsgID.LOCAL_VELOCITY,0.0000000,5.5300000,5.8100000,0.0200000
MsgID.LOCAL_POSITION,60.8980000,82.4895859,58.2850266,-4.9563174
MsgID.LOCAL_VELOCITY,60.8980000,5.5924621,5.7408953,0.0006556
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3967820,37.7932352,4.9610000
MsgID.LOCAL_VELOCITY,0.0000000,6.2400000,4.9100000,-0.1200000
MsgID.LOCAL_POSITION,61.1480000,84.1099396,59.8531075,-4.9664488
MsgID.LOCAL_VELOCITY,61.1480000,6.3814144,4.7815166,-0.1374840
MsgID.GLOBAL_POSITION,0.0000000,-122.3967690,37.7932507,4.9990000
MsgID.LOCAL_VELOCITY,0.0000000,7.0600000,4.2300000,-0.0400000
MsgID.LOCAL_POSITION,61.3980000,85.8180084,60.9659653,-5.0031881
MsgID.LOCAL_VELOCITY,61.3980000,7.1534109,4.1747317,-0.0104554
MsgID.GLOBAL_POSITION,0.0000000,-122.3967580,37.7932672,5.0010000
MsgID.LOCAL_VELOCITY,0.0000000,7.5700000,3.8800000,0.2100000
MsgID.LOCAL_POSITION,61.6480000,87.6547623,61.9010773,-4.9982820
MsgID.LOCAL_VELOCITY,61.6480000,7.6206169,3.8549576,0.2396763
MsgID.GLOBAL_POSITION,0.0000000,-122.3967487,37.7932843,4.9750000
MsgID.LOCAL_VELOCITY,0.0000000,7.8700000,3.7100000,0.2100000
MsgID.LOCAL_POSITION,61.8980000,89.5694733,62.7521057,-4.9733114
MsgID.LOCAL_VELOCITY,61.8980000,7.9070988,3.7020943,0.2078774
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3967374,37.7933019,4.9710000
MsgID.LOCAL_VELOCITY,0.0000000,8.0600000,3.6400000,0.0500000
MsgID.LOCAL_POSITION,62.1480000,91.5371780,63.7598038,-4.9739809
MsgID.LOCAL_VELOCITY,62.1480000,8.0730925,3.6334498,0.0627613
MsgID.GLOBAL_POSITION,0.0000000,-122.3967284,37.7933194,4.9780000
MsgID.LOCAL_VELOCITY,0.0000000,8.1000000,3.5900000,0.0700000
MsgID.LOCAL_POSITION,62.3980000,93.5064545,64.5284653,-4.9778924
MsgID.LOCAL_VELOCITY,62.3980000,8.1038399,3.5915344,0.0821503
MsgID.GLOBAL_POSITION,0.0000000,-122.3967198,37.7933396,4.9690000
MsgID.LOCAL_VELOCITY,0.0000000,8.1300000,3.5800000,-0.0100000
MsgID.LOCAL_POSITION,62.6510000,95.7499237,65.3150253,-4.9701648
MsgID.LOCAL_VELOCITY,62.6510000,8.1425438,3.5889537,-0.0451127
MsgID.GLOBAL_POSITION,0.0000000,-122.3967096,37.7933569,4.9770000
MsgID.LOCAL_VELOCITY,0.0000000,8.1400000,3.5900000,-0.0700000
MsgID.LOCAL_POSITION,62.9040000,97.7287750,66.2612381,-4.9765959
MsgID.LOCAL_VELOCITY,62.9040000,8.1403246,3.5881121,-0.0412162
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3966992,37.7933761,4.9560000
MsgID.LOCAL_VELOCITY,0.0000000,8.1200000,3.5800000,0.0000000
MsgID.LOCAL_POSITION,63.1540000,99.8123550,67.1600342,-4.9531374
MsgID.LOCAL_VELOCITY,63.1540000,8.1386480,3.5865550,-0.0687357
MsgID.GLOBAL_POSITION,0.0000000,-122.3966875,37.7933937,4.9570000
MsgID.LOCAL_VELOCITY,0.0000000,8.1600000,3.5900000,-0.1700000
MsgID.LOCAL_POSITION,63.4040000,101.8166351,68.2583084,-4.9596782
MsgID.LOCAL_VELOCITY,63.4040000,8.1617689,3.5958061,-0.1898081
MsgID.GLOBAL_POSITION,0.0000000,-122.3966768,37.7934124,4.9670000
MsgID.LOCAL_VELOCITY,0.0000000,8.1300000,3.5700000,-0.1200000
MsgID.LOCAL_POSITION,63.6540000,103.8682098,69.1140900,-4.9666939
MsgID.LOCAL_VELOCITY,63.6540000,8.1298180,3.5718565,-0.0896265
MsgID.GLOBAL_POSITION,0.0000000,-122.3966693,37.7934296,4.9610000
MsgID.LOCAL_VELOCITY,0.0000000,8.1300000,3.5700000,-0.1300000
MsgID.LOCAL_POSITION,63.9040000,105.7780151,69.8384857,-4.9617271
MsgID.LOCAL_VELOCITY,63.9040000,8.1324320,3.5697725,-0.1162815
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3966571,37.7934486,4.9670000
MsgID.LOCAL_VELOCITY,0.0000000,8.1200000,3.5700000,-0.0900000
MsgID.LOCAL_POSITION,64.1550000,107.8926773,70.9253769,-4.9686985
MsgID.LOCAL_VELOCITY,64.1550000,8.1289377,3.5709295,-0.0941797
MsgID.GLOBAL_POSITION,0.0000000,-122.3966466,37.7934682,4.9720000
MsgID.LOCAL_VELOCITY,0.0000000,8.1200000,3.5600000,-0.0700000
MsgID.LOCAL_POSITION,64.4050000,110.0848923,71.8409958,-4.9760609
MsgID.LOCAL_VELOCITY,64.4050000,8.1361971,3.5688226,-0.0991241
MsgID.GLOBAL_POSITION,0.0000000,-122.3966407,37.7934792,5.0260000
MsgID.LOCAL_VELOCITY,0.0000000,-1.7000000,-1.2800000,-0.3500000
MsgID.LOCAL_POSITION,64.6550000,110.8968887,72.1599503,-5.0390296
MsgID.LOCAL_VELOCITY,64.6550000,-1.6315513,-1.2405622,-0.1732611
MsgID.GLOBAL_POSITION,0.0000000,-122.3966443,37.7934769,5.0250000
MsgID.LOCAL_VELOCITY,0.0000000,-0.8900000,-0.8400000,0.4000000
MsgID.LOCAL_POSITION,64.9050000,110.7087555,71.8906021,-5.0132828
MsgID.LOCAL_VELOCITY,64.9050000,-0.6866582,-0.7383808,0.4092063
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3966440,37.7934765,4.9810000
MsgID.LOCAL_VELOCITY,0.0000000,0.4900000,-0.1400000,0.2000000
MsgID.LOCAL_POSITION,65.1550000,110.6718292,71.9416122,-4.9798927
MsgID.LOCAL_VELOCITY,65.1550000,0.6786960,-0.0441409,0.1804227
MsgID.GLOBAL_POSITION,0.0000000,-122.3966454,37.7934776,4.9940000
MsgID.LOCAL_VELOCITY,0.0000000,1.6400000,0.4600000,0.0700000
MsgID.LOCAL_POSITION,65.4050000,110.8592834,71.7854691,-4.9985390
MsgID.LOCAL_VELOCITY,65.4050000,1.8112071,0.5555887,0.0880919
MsgID.GLOBAL_POSITION,0.0000000,-122.3966429,37.7934791,5.0540000
MsgID.LOCAL_VELOCITY,0.0000000,-0.2100000,0.4500000,-0.2400000
MsgID.LOCAL_POSITION,65.6550000,110.9428940,72.0885925,-5.0681276
MsgID.LOCAL_VELOCITY,65.6550000,-0.0910594,0.4803832,-0.0609671
MsgID.GLOBAL_POSITION,0.0000000,-122.3966393,37.7934790,5.0430000
MsgID.LOCAL_VELOCITY,0.0000000,-0.3400000,0.0300000,0.1400000
MsgID.LOCAL_POSITION,65.9070000,110.9531250,72.3518143,-5.0408382
MsgID.LOCAL_VELOCITY,65.9070000,-0.1687830,0.0918903,0.2539916
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3966404,37.7934803,5.0070000
MsgID.LOCAL_VELOCITY,0.0000000,0.0500000,0.1100000,0.1700000
MsgID.LOCAL_POSITION,66.1580000,111.1264801,72.2556915,-5.0041561
MsgID.LOCAL_VELOCITY,66.1580000,-0.0718030,0.0267361,0.0860376
MsgID.GLOBAL_POSITION,0.0000000,-122.3966389,37.7934815,5.0060000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,66.4080000,111.2378540,72.4046097,-5.0075359
MsgID.LOCAL_VELOCITY,66.4080000,-0.0003778,0.0002221,0.0019757
MsgID.GLOBAL_POSITION,0.0000000,-122.3966394,37.7934806,5.0070000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0200000
MsgID.LOCAL_POSITION,66.6580000,111.1021652,72.3080826,-5.0067639
MsgID.LOCAL_VELOCITY,66.6580000,-0.0075943,-0.0090879,0.0368508
MsgID.GLOBAL_POSITION,0.0000000,-122.3966413,37.7934792,4.9980000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,66.9080000,110.9844818,72.1758041,-4.9983130
MsgID.LOCAL_VELOCITY,66.9080000,-0.0061884,-0.0016457,0.0169142
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3966408,37.7934813,5.0050000
MsgID.LOCAL_VELOCITY,0.0000000,0.0100000,0.0100000,-0.0600000
MsgID.LOCAL_POSITION,67.1580000,111.2348785,72.2288513,-5.0082135
MsgID.LOCAL_VELOCITY,67.1580000,0.0217792,0.0167187,-0.0700040
MsgID.GLOBAL_POSITION,0.0000000,-122.3966391,37.7934810,5.0140000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0300000
MsgID.LOCAL_POSITION,67.4080000,111.1545258,72.3876953,-5.0146937
MsgID.LOCAL_VELOCITY,67.4080000,-0.0042819,-0.0035277,0.0235992
MsgID.GLOBAL_POSITION,0.0000000,-122.3966393,37.7934804,5.0140000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0300000
MsgID.LOCAL_POSITION,67.6580000,111.1078415,72.3160858,-5.0146766
MsgID.LOCAL_VELOCITY,67.6580000,-0.0100495,-0.0104164,0.0548060
MsgID.GLOBAL_POSITION,0.0000000,-122.3966416,37.7934800,5.0160000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,-0.0100000,0.0600000
MsgID.LOCAL_POSITION,67.9080000,111.0571899,72.1577835,-5.0162148
MsgID.LOCAL_VELOCITY,67.9080000,-0.0060764,-0.0092283,0.0531756
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3966394,37.7934793,5.0100000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0100000,0.1000000
MsgID.LOCAL_POSITION,68.1590000,110.9730988,72.3649597,-5.0096097
MsgID.LOCAL_VELOCITY,68.1590000,0.0168985,0.0211959,0.0885575
MsgID.GLOBAL_POSITION,0.0000000,-122.3966388,37.7934790,4.9980000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0200000,0.0400000,0.0000000
MsgID.LOCAL_POSITION,68.4090000,110.9743423,72.3767166,-4.9979153
MsgID.LOCAL_VELOCITY,68.4090000,0.0873720,0.1250925,0.0908804
MsgID.GLOBAL_POSITION,0.0000000,-122.3966403,37.7934804,4.9990000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0400000,-0.0700000
MsgID.LOCAL_POSITION,68.6590000,111.1124344,72.2380295,-5.0022240
MsgID.LOCAL_VELOCITY,68.6590000,0.0483258,0.0689460,-0.0994554
MsgID.GLOBAL_POSITION,0.0000000,-122.3966415,37.7934793,5.0030000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0400000
MsgID.LOCAL_POSITION,68.9090000,110.9797745,72.1658249,-5.0008440
MsgID.LOCAL_VELOCITY,68.9090000,-0.0102265,-0.0046611,0.0305179
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3966392,37.7934802,4.9950000
MsgID.LOCAL_VELOCITY,0.0000000,0.0200000,0.0200000,-0.0800000
MsgID.LOCAL_POSITION,69.1590000,111.1286774,72.3855515,-4.9951887
MsgID.LOCAL_VELOCITY,69.1590000,0.0222807,0.0192750,-0.0776445
MsgID.GLOBAL_POSITION,0.0000000,-122.3966394,37.7934815,4.9940000
MsgID.LOCAL_VELOCITY,0.0000000,0.0400000,0.0300000,-0.1200000
MsgID.LOCAL_POSITION,69.4090000,111.2210388,72.3226929,-4.9948025
MsgID.LOCAL_VELOCITY,69.4090000,0.0404032,0.0370512,-0.1319390
MsgID.GLOBAL_POSITION,0.0000000,-122.3966395,37.7934805,5.0030000
MsgID.LOCAL_VELOCITY,0.0000000,0.0800000,0.0400000,-0.1700000
MsgID.LOCAL_POSITION,69.6590000,111.1246948,72.3516235,-5.0046859
MsgID.LOCAL_VELOCITY,69.6590000,0.0845281,0.0448135,-0.1826281
MsgID.GLOBAL_POSITION,0.0000000,-122.3966378,37.7934818,5.0060000
MsgID.LOCAL_VELOCITY,0.0000000,0.0500000,0.0200000,-0.0900000
MsgID.LOCAL_POSITION,69.9090000,111.2917786,72.4816132,-5.0051017
MsgID.LOCAL_VELOCITY,69.9090000,0.0602969,0.0233283,-0.1043352
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3966391,37.7934816,5.0180000
MsgID.LOCAL_VELOCITY,0.0000000,0.1300000,0.0400000,-0.1900000
MsgID.LOCAL_POSITION,70.1600000,111.2266998,72.3625031,-5.0209985
MsgID.LOCAL_VELOCITY,70.1600000,0.1466196,0.0399237,-0.2068812
MsgID.GLOBAL_POSITION,0.0000000,-122.3966393,37.7934810,5.0460000
MsgID.LOCAL_VELOCITY,0.0000000,0.1600000,0.0200000,-0.1600000
MsgID.LOCAL_POSITION,70.4100000,111.1774292,72.3498688,-5.0489497
MsgID.LOCAL_VELOCITY,70.4100000,0.1610551,0.0269369,-0.1640651
MsgID.GLOBAL_POSITION,0.0000000,-122.3966394,37.7934818,5.0750000
MsgID.LOCAL_VELOCITY,0.0000000,0.1900000,0.0200000,-0.1300000
MsgID.LOCAL_POSITION,70.6600000,111.2723618,72.3362656,-5.0794182
MsgID.LOCAL_VELOCITY,70.6600000,0.2228124,0.0297781,-0.1399300
MsgID.GLOBAL_POSITION,0.0000000,-122.3966393,37.7934823,5.1010000
MsgID.LOCAL_VELOCITY,0.0000000,0.2300000,0.0300000,-0.0800000
MsgID.LOCAL_POSITION,70.9100000,111.3277512,72.3677979,-5.1046510
MsgID.LOCAL_VELOCITY,70.9100000,0.2445876,0.0350783,-0.0884260
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3966375,37.7934834,5.1250000
MsgID.LOCAL_VELOCITY,0.0000000,0.6200000,0.0300000,0.0200000
MsgID.LOCAL_POSITION,71.1600000,111.4702148,72.5069122,-5.1255579
MsgID.LOCAL_VELOCITY,71.1600000,0.8709320,0.0052652,0.0554416
MsgID.GLOBAL_POSITION,0.0000000,-122.3966393,37.7934850,5.1270000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,71.4100000,111.6200790,72.3283920,-5.1285148
MsgID.LOCAL_VELOCITY,71.4100000,-0.0038228,-0.0047625,-0.0007513
MsgID.GLOBAL_POSITION,0.0000000,-122.3966395,37.7934834,5.1370000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,71.6600000,111.4186096,72.3457718,-5.1384449
MsgID.LOCAL_VELOCITY,71.6600000,-0.0041360,-0.0045847,-0.0002017
MsgID.GLOBAL_POSITION,0.0000000,-122.3966390,37.7934828,5.1450000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,71.9100000,111.3895035,72.3742142,-5.1457210
MsgID.LOCAL_VELOCITY,71.9100000,-0.0039676,-0.0046289,-0.0000502
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3966390,37.7934838,5.1490000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,72.1600000,111.4894028,72.3741913,-5.1496902
MsgID.LOCAL_VELOCITY,72.1600000,-0.0046064,-0.0045970,-0.0001891
MsgID.GLOBAL_POSITION,0.0000000,-122.3966391,37.7934837,5.1500000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,72.4110000,111.4689484,72.3740234,-5.1507158
MsgID.LOCAL_VELOCITY,72.4110000,-0.0046316,-0.0046672,-0.0005883
MsgID.GLOBAL_POSITION,0.0000000,-122.3966390,37.7934834,5.1500000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,72.6610000,111.4427338,72.3742142,-5.1507668
MsgID.LOCAL_VELOCITY,72.6610000,-0.0045791,-0.0045233,-0.0000575
MsgID.GLOBAL_POSITION,0.0000000,-122.3966390,37.7934840,5.1500000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,72.9120000,111.5221024,72.3773193,-5.1507664
MsgID.LOCAL_VELOCITY,72.9120000,-0.0040007,-0.0046000,0.0000884
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3966386,37.7934842,5.1500000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,73.1620000,111.5273132,72.4091263,-5.1507668
MsgID.LOCAL_VELOCITY,73.1620000,-0.0049474,-0.0045327,-0.0000194
MsgID.GLOBAL_POSITION,0.0000000,-122.3966401,37.7934838,5.1370000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,73.4120000,111.4901657,72.2614059,-5.1375332
MsgID.LOCAL_VELOCITY,73.4120000,-0.0046607,-0.0025781,-0.0005044
MsgID.GLOBAL_POSITION,0.0000000,-122.3966404,37.7934842,5.1370000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,73.6620000,111.5523529,72.2778168,-5.1375332
MsgID.LOCAL_VELOCITY,73.6620000,-0.0045518,-0.0046278,-0.0005257
MsgID.GLOBAL_POSITION,0.0000000,-122.3966384,37.7934850,5.1370000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,73.9120000,111.6053848,72.4418640,-5.1375332
MsgID.LOCAL_VELOCITY,73.9120000,-0.0043387,-0.0026569,-0.0008695
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3966372,37.7934831,5.1370000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,74.1620000,111.3937302,72.5489655,-5.1375132
MsgID.LOCAL_VELOCITY,74.1620000,-0.0048536,-0.0044633,0.0000649
MsgID.GLOBAL_POSITION,0.0000000,-122.3966376,37.7934830,5.1240000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,74.4120000,111.4129028,72.4796066,-5.1249151
MsgID.LOCAL_VELOCITY,74.4120000,-0.0030131,-0.0046105,-0.0005736
MsgID.GLOBAL_POSITION,0.0000000,-122.3966396,37.7934838,5.1240000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,74.6630000,111.4899826,72.3008041,-5.1247954
MsgID.LOCAL_VELOCITY,74.6630000,-0.0016471,-0.0049146,0.0001219
MsgID.GLOBAL_POSITION,0.0000000,-122.3966406,37.7934840,5.1240000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,74.9130000,111.5204849,72.2432022,-5.1247053
MsgID.LOCAL_VELOCITY,74.9130000,-0.0017042,-0.0041900,0.0003861
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3966384,37.7934842,5.1240000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,75.1630000,111.5289688,72.4591751,-5.1246953
MsgID.LOCAL_VELOCITY,75.1630000,-0.0019478,-0.0049696,-0.0005534
MsgID.GLOBAL_POSITION,0.0000000,-122.3966382,37.7934836,5.0960000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0400000
MsgID.LOCAL_POSITION,75.4130000,111.4620285,72.4256439,-5.0962324
MsgID.LOCAL_VELOCITY,75.4130000,-0.0012876,0.0059888,0.0003004
MsgID.GLOBAL_POSITION,0.0000000,-122.3966388,37.7934846,5.0960000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,75.6630000,111.6010666,72.4195786,-5.0963521
MsgID.LOCAL_VELOCITY,75.6630000,-0.0014794,0.0062480,0.0002428
MsgID.GLOBAL_POSITION,0.0000000,-122.3966376,37.7934855,5.0960000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,75.9130000,111.6640854,72.4877396,-5.0964437
MsgID.LOCAL_VELOCITY,75.9130000,-0.0012412,0.0060550,0.0002484
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3966389,37.7934838,5.0960000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,76.1630000,111.4491425,72.3876190,-5.0964828
MsgID.LOCAL_VELOCITY,76.1630000,-0.0027091,0.0063653,0.0001821
MsgID.GLOBAL_POSITION,0.0000000,-122.3966377,37.7934828,5.0960000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,76.4130000,111.3957901,72.5071793,-5.0964265
MsgID.LOCAL_VELOCITY,76.4130000,-0.0014777,0.0062953,0.0002614
MsgID.GLOBAL_POSITION,0.0000000,-122.3966371,37.7934848,5.0960000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,76.6630000,111.6122437,72.5364838,-5.0960846
MsgID.LOCAL_VELOCITY,76.6630000,-0.0013969,0.0062781,0.0000710
MsgID.GLOBAL_POSITION,0.0000000,-122.3966389,37.7934845,5.0950000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,76.9140000,111.5455780,72.3661346,-5.0956197
MsgID.LOCAL_VELOCITY,76.9140000,-0.0012226,0.0062730,0.0000658
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3966405,37.7934838,5.0950000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,77.1640000,111.4895172,72.2352066,-5.0956893
MsgID.LOCAL_VELOCITY,77.1640000,-0.0012061,0.0054336,-0.0005287
MsgID.GLOBAL_POSITION,0.0000000,-122.3966395,37.7934835,5.0960000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,77.4140000,111.4515228,72.3577271,-5.0972309
MsgID.LOCAL_VELOCITY,77.4140000,-0.0012501,0.0063109,0.0003697
MsgID.GLOBAL_POSITION,0.0000000,-122.3966376,37.7934837,5.1000000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,77.6640000,111.4889984,72.5034790,-5.1011510
MsgID.LOCAL_VELOCITY,77.6640000,-0.0027876,0.0050298,-0.0000629
MsgID.GLOBAL_POSITION,0.0000000,-122.3966388,37.7934842,5.0860000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,77.9140000,111.5290070,72.3818054,-5.0873775
MsgID.LOCAL_VELOCITY,77.9140000,0.0009836,0.0060673,0.0005585
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3966391,37.7934838,5.0940000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,78.1640000,111.4902267,72.3641739,-5.0961876
MsgID.LOCAL_VELOCITY,78.1640000,-0.0002329,0.0060824,-0.0000529
MsgID.GLOBAL_POSITION,0.0000000,-122.3966397,37.7934838,5.0580000
MsgID.LOCAL_VELOCITY,0.0000000,-0.1700000,-0.0100000,0.3700000
MsgID.LOCAL_POSITION,78.4140000,111.4821548,72.3171997,-5.0482216
MsgID.LOCAL_VELOCITY,78.4140000,-0.0241508,-0.0987258,0.4968423
MsgID.GLOBAL_POSITION,0.0000000,-122.3966390,37.7934846,5.0300000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,78.6640000,111.5929337,72.3856354,-5.0315137
MsgID.LOCAL_VELOCITY,78.6640000,-0.0008600,0.0063064,0.0005373
